year,NAME,state,congressional district,state_name,state_district,Total population,Median household income,Per capita income,Median housing value,Gini index of income inequality,Median gross rent,Median age,Median income,Income in the past 12 months below poverty level,Income in the past 12 months at or above poverty level:,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS BY NATIVITY OF CHILDREN UNDER 18 YEARS IN FAMILIES AND SUBFAMILIES BY NATIVITY OF PARENTS,Aggregate income deficit in the past 12 months,Aggregate household income in the past 12 months (in 2016 inflation-adjusted dollars),Male PCT,Female PCT,White alone PCT,Black or African American alone PCT,American Indian & Alaska Native alone PCT,Asian alone PCT,Native Hawaiian & Other Pacific Islander alone PCT,Some other race alone PCT, Two or more races PCT,Hispanic or Latino (any race) PCT,Speak only English PCT,Total not enrolled in school PCT,Total enrolled in public school PCT,Total enrolled in private school PCT,"Males 12th grade, no diploma PCT",Males Highschool diploma PCT,Males Bachelor's degree PCT,"Females 12th grade, no diploma PCT",Females Highschool diploma PCT,Females Bachelor's degree PCT,Males unemployed PCT,"$200,000 or more PCT","Less than $10,000 PCT",Veteran PCT,"Agriculture, forestry, fishing and hunting, and mining PCT","Finance and insurance, and real estate and rental and leasing PCT","Professional, scientific, and management, and administrative and waste management services PCT"
2016,"Congressional District 8 (115th Congress), Virginia",51,8,Virginia,Virginia8,783079,100719,54612,542700,0.4466,1732,36.1,51747.0,29096,459404,157160,101616200.0,41844874800,0.4922134292964056,0.5077865707035945,0.6290527520211882,0.14097045125715285,0.0019602109110319647,0.11395018893368357,0.000877306121093785,0.06830089939840042,0.04488819135744925,0.18622003654803665,0.6283212464986186,3.199996643600745,0.7596314673618142,0.24036853263818575,0.012893568586977605,0.12123907084326062,0.29405973568733373,0.01420181379229242,0.12049059553538694,0.2951286325998381,0.002529589906177559,0.2297447125033332,0.02287155160718379,0.08214501565302167,0.0016588535478813532,0.06205933232810213,0.2428654862972479
2016,"Congressional District 9 (115th Congress), Virginia",51,9,Virginia,Virginia9,707012,41698,24290,124100,0.4846,664,43.0,21034.0,108882,506613,115638,193760400.0,16239673800,0.49996322551809586,0.5000367744819041,0.9075503668961772,0.05406980362426663,0.0024356022245732747,0.012482107800150492,0.00033097033713713487,0.005465253772213201,0.017665895345482113,0.021378703614648692,,3.108650816898714,0.8963408437400989,0.10365915625990112,0.02149674316723898,0.3446972504261469,0.12554246234673122,0.012076028118260706,0.3322267911986532,0.12372507816103737,0.006083704236738537,0.02212964378535392,0.09515364623146308,0.07696083617939836,0.028156327782285235,0.0382602896079429,0.0736705675270562
2016,"Congressional District 10 (115th Congress), Virginia",51,10,Virginia,Virginia10,827279,120384,49981,477400,0.4217,1584,37.9,50024.0,24888,565483,214971,85336000.0,40256951400,0.4990517104870304,0.5009482895129697,0.7194138857628443,0.0665241109710267,0.004901611185585516,0.13845026889356554,0.0012136171714741944,0.02647474431237829,0.04302176170312555,0.1402368487535644,0.7215248281645524,2.3674642931245473,0.8157046735462125,0.1842953264537875,0.010391432091744859,0.16114112406406975,0.29812529618045686,0.011772008459101112,0.15445798959212986,0.2951374603930739,0.002283868181781833,0.22145767185647067,0.02296201369496194,0.08363116511794139,0.0060650890982788695,0.06918395516627147,0.25105597533407537
2016,"Congressional District 11 (115th Congress), Virginia",51,11,Virginia,Virginia11,802910,106554,45038,474300,0.4042,1750,36.9,46170.0,24111,421246,185839,100931900.0,35022599300,0.4925483553573875,0.5074516446426125,0.5638763995964678,0.13446837129939843,0.0015169819780548256,0.18703839782790102,0.0010175486667247885,0.06760782653099351,0.04447447410045958,0.18305663150290818,0.5913527567525723,2.553312195256837,0.8283068953757385,0.17169310462426146,0.01763719733911033,0.14890954046833496,0.29458865677125995,0.014569850327238254,0.1551127559112537,0.30473447213461435,0.002551177329487142,0.21096083538435806,0.027521565628808333,0.08833689505959808,0.0008297522765149461,0.06724529315949394,0.24240081278007086
2016,"Congressional District 1 (115th Congress), Washington",53,1,Washington,Washington1,738149,91018,42593,430200,0.4228,1455,38.5,40721.0,33843,540197,167297,76724200.0,30671560500,0.5029418179798387,0.4970581820201612,0.7854498211065788,0.01328729023544027,0.012757586882865112,0.10530123321985127,0.00226918955387056,0.03280638461882357,0.048128494382570455,0.08917440787700044,0.8140040839919714,2.9625484479889197,0.7994169486981871,0.2005830513018128,0.012772863108314037,0.20266777494112292,0.27947515288250313,0.013650983186641758,0.19602103114226835,0.27332010862238315,0.004738826997269062,0.12217208582172086,0.04211900022119,0.07651569971197095,0.015084860828241684,0.054251188051595386,0.18734555329260014
2016,"Congressional District 2 (115th Congress), Washington",53,2,Washington,Washington2,728550,65187,32802,332300,0.432,1148,38.2,31765.0,60045,486774,142183,107530000.0,22996241200,0.5016196554800632,0.49838034451993685,0.764935831446023,0.033278429757737975,0.011231898977420905,0.09139249193603734,0.005520554526113513,0.04184064237183446,0.051800150984832885,0.10517466199986274,0.8072821543525437,3.081630166787527,0.866686004350979,0.13331399564902102,0.020119111552858757,0.24015486104988096,0.19673445177424914,0.014753573840945809,0.24530828451684514,0.19686047108734037,0.00618138045064927,0.05482553532398095,0.050976601617945434,0.09904176364674366,0.009501047889091866,0.057516222668026494,0.10596288119067099
2016,"Congressional District 3 (115th Congress), Washington",53,3,Washington,Washington3,722277,61304,29968,264700,0.4364,991,39.8,30147.0,65368,552198,159985,105735000.0,21160971200,0.4944072703408803,0.5055927296591197,0.8643595185780525,0.012975631232892644,0.009417439569583415,0.03523440452901034,0.0054314342004521815,0.02796295604041109,0.04461861584959787,0.09266666389764591,,3.0860940347751686,0.8894098066678778,0.1105901933321222,0.026392925453958316,0.2747969297265072,0.16816123075903983,0.014861718304504846,0.25943657733003866,0.1621245960843946,0.004697981855342262,0.04379068426315069,0.05481821991179631,0.10744320594672484,0.023133827340205925,0.05963219285091324,0.10517201352767337
2016,"Congressional District 4 (115th Congress), Washington",53,4,Washington,Washington4,715254,52484,23991,182500,0.4364,788,34.0,25267.0,69579,453895,198374,179886100.0,16512018100,0.5026046691105537,0.49739533088944626,0.7402712882416596,0.013762942954530838,0.028106099371691735,0.01473882005553272,0.0015309246785058174,0.16533287475498215,0.036257049943097135,0.3899845369616947,,2.501210107473952,0.9087086717532201,0.09129132824677988,0.017835370690163124,0.28024421086983126,0.11811230617915143,0.011471270152231348,0.25557163140962275,0.12787792735311562,0.0068272616855983926,0.03253824283093108,0.05971235361689078,0.07858857483254661,0.15178009874048848,0.029583041402571165,0.08301696185619083
2016,"Congressional District 5 (115th Congress), Washington",53,5,Washington,Washington5,708228,51697,27495,198500,0.4537,819,37.4,26378.0,75610,522273,144379,125097700.0,18939872200,0.4992671851437673,0.5007328148562328,0.8732696250360054,0.015655975194428913,0.017985733407885597,0.025329413691636028,0.00439547716272161,0.02089722518736904,0.04246655031995346,0.0642914428686807,,2.684989713817951,0.8449856208868736,0.15501437911312646,0.016800499451034425,0.25677380465436694,0.17845902133430927,0.010104267440610555,0.225063875176742,0.1965991119489991,0.006396388613693051,0.03790771550963436,0.06490959264547803,0.10674532200281756,0.027281507278109674,0.061304743119064024,0.07988460727779507
2016,"Congressional District 6 (115th Congress), Washington",53,6,Washington,Washington6,699178,60616,32637,263200,0.4521,1030,41.6,30545.0,57516,489955,131699,131666600.0,22089000300,0.49990989419003456,0.5000901058099654,0.8025824611186279,0.037758625128365024,0.021568184353626688,0.04203650572529456,0.003953213630863672,0.023480429876226082,0.0686205801669961,0.07971789730226066,,3.577840947546531,0.8610896785109983,0.1389103214890017,0.016234243955073814,0.27088953193715565,0.18722922490885607,0.015226694175652195,0.2349900175330559,0.19229486912966223,0.006623262847566805,0.051420844618986605,0.05806077350372062,0.1488441396075072,0.021863344046059136,0.05047604046930452,0.08971879932573501
2016,"Congressional District 7 (115th Congress), Washington",53,7,Washington,Washington7,766221,84579,54859,575300,0.4937,1428,36.6,44711.0,37170,511182,117197,69720900.0,41200801400,0.5017560207825158,0.49824397921748426,0.7283420840723499,0.041354909353828725,0.004265088009856164,0.1219648117188122,0.003418073897739686,0.03680661323560696,0.06384841971180638,0.08161613946889996,0.8014213383928132,3.486876411259973,0.7544964624416679,0.24550353755833207,0.011652167762925242,0.1068746021642266,0.34548765825022987,0.00891150342966378,0.10811874508040031,0.35427091532666144,0.003744770395457715,0.1672082871654533,0.03614852052084805,0.05372318067535142,0.005418961986222607,0.06703172743103089,0.1994305052075918
2016,"Congressional District 8 (115th Congress), Washington",53,8,Washington,Washington8,738218,79516,36598,342400,0.4334,1159,38.0,36328.0,42518,531281,179798,113720300.0,26414550300,0.4929316272429011,0.5070683727570988,0.7827985771140774,0.028016114481088244,0.007634601161174612,0.08815959513314495,0.005735433164729118,0.028673101983424952,0.058982576962360714,0.10992145951466911,0.8181073826874716,2.7848195255367227,0.8670519922436312,0.13294800775636884,0.02126298562391224,0.240817123370177,0.22740470286234096,0.018597187957558617,0.2223719838738793,0.2286379044066029,0.002351702289685197,0.0960065005118694,0.039067341813991706,0.08927626284231056,0.025483360275561962,0.05413579439694389,0.1200464092640459
2016,"Congressional District 9 (115th Congress), Washington",53,9,Washington,Washington9,739873,75407,40171,400800,0.466,1347,37.3,35905.0,32606,336738,152005,138201200.0,29023725900,0.4979976293228703,0.5020023706771297,0.5053367267085027,0.10837670789446296,0.005038702588146884,0.22182861112650415,0.01604059075003413,0.07044181906894832,0.07293684186340088,0.12370095948899339,0.6279293712242581,3.2410076644287327,0.8356544471510903,0.16434555284890975,0.015704189333705307,0.19831527719657166,0.25253405867856976,0.01673004956770584,0.18168879375128094,0.2625987748502721,0.0057730656684109125,0.12345211096958589,0.03977135046133772,0.06100509410470334,0.0061220600203982815,0.05853431135195278,0.16579012434710044
2016,"Congressional District 10 (115th Congress), Washington",53,10,Washington,Washington10,732052,62206,29976,256500,0.4202,1128,36.1,31969.0,57924,469783,165799,162766400.0,20989095500,0.5006652532880178,0.4993347467119822,0.7325791064022774,0.059648768120297464,0.013225836415992306,0.06409927163644112,0.017579352286449596,0.033325501467108894,0.07954216367143317,0.11154672072475726,,3.0736356897989436,0.8798526822940795,0.1201473177059205,0.027411269216480988,0.2669165557053591,0.18692841012968908,0.01466504823559279,0.23565625793348566,0.1931843424727088,0.008654435017423474,0.04406600548954695,0.05126694441716816,0.14507039152880052,0.010188690860959769,0.05089112568104165,0.09170129590297657
2016,"Congressional District 1 (115th Congress), West Virginia",54,1,West Virginia,West Virginia1,617131,45611,26172,119500,0.471,682,41.4,23512.0,94743,469571,111576,159506600.0,15244678100,0.49797044711738675,0.5020295528826133,0.9427301496764868,0.028300312251369645,0.0017759600473805399,0.009547405656173487,0.0002981538765675359,0.002615328025978277,0.014732690466043676,0.014778061708130041,,3.26680430636024,0.9047571421427499,0.09524285785725002,0.013009680188576334,0.4014835683423211,0.1388758460086415,0.010290289194968381,0.3775811209439528,0.1411187554996284,0.009933013692221004,0.027703038060656722,0.0836533354231429,0.09169919553981816,0.038497408936723904,0.03822664470467896,0.07309882142346774
2016,"Congressional District 2 (115th Congress), West Virginia",54,2,West Virginia,West Virginia2,622850,48358,26713,142600,0.4641,731,42.6,25843.0,82789,475597,125448,165150400.0,15987621200,0.48802119290358836,0.5119788070964116,0.9142763105081481,0.049416392389820984,0.0032303122742233284,0.008093441438548607,0.0003532150598057317,0.005190655856145139,0.01943967247330818,0.01922453239142651,,3.5179701160984322,0.8817326959301759,0.11826730406982416,0.018108386720202596,0.3909001473336377,0.12398149150595689,0.011689445875725952,0.4001222654032575,0.1274616828959434,0.007414680458716154,0.03205837416363732,0.08022935215917672,0.09777822401354007,0.023973687783829453,0.053005386158929406,0.08347037612588826
2016,"Congressional District 3 (115th Congress), West Virginia",54,3,West Virginia,West Virginia3,591121,37728,21256,94700,0.4708,626,42.9,21243.0,112272,429394,112256,260306900.0,12213958500,0.4899775172934137,0.5100224827065863,0.9354260802779804,0.03633266285582817,0.0012569338595651313,0.005413443271343769,0.0,0.004477932606014674,0.01709294712926795,0.009624087115835844,,3.6888362802396983,0.9132450494439102,0.08675495055608987,0.011615570714682319,0.43633993019750933,0.10959189339255969,0.010750128195736576,0.37575543916196613,0.11159896710863673,0.011517473981481875,0.014337029378208785,0.11923310039931546,0.09532025798085618,0.05262203126864781,0.04797231173171023,0.06718701515693996
2016,"Congressional District 1 (115th Congress), Wisconsin",55,1,Wisconsin,Wisconsin1,715327,61589,32083,195300,0.4444,861,40.8,31070.0,50344,563853,158573,133780700.0,22451077100,0.49807710319895654,0.5019228968010434,0.8711023070567726,0.05403682511634539,0.005101163523814982,0.01778347524978087,0.00036067420913791874,0.02431475395168923,0.027300800892458975,0.10119288101805188,,2.9666026694871412,0.8285297127024821,0.1714702872975179,0.02225297814424713,0.317667325921249,0.17582027019681468,0.01221926302818301,0.30074730691258894,0.18698572961799897,0.004006197591260249,0.04894115194329289,0.041095011666974046,0.07456467468904032,0.010579754859338625,0.0549350685776793,0.07822062659523743
2016,"Congressional District 2 (115th Congress), Wisconsin",55,2,Wisconsin,Wisconsin2,757511,65589,34919,226200,0.4391,922,36.6,32155.0,59015,575205,158013,90385600.0,26017310400,0.49625814014581965,0.5037418598541803,0.8567294732353722,0.04296043225774939,0.004366933285457241,0.04314656816864706,0.0004924020905306986,0.022695380001082493,0.02960881096116096,0.0646512063851218,,2.6148246391084236,0.8796054812959929,0.12039451870400705,0.011104757037812144,0.2471761551908047,0.2513090066961117,0.008010404543004663,0.22434600573343436,0.2640152787433312,0.0034276050553399672,0.0619121914232805,0.03418949854916085,0.06098612275686033,0.02131183511108909,0.07121168151865405,0.11797597729380038
2016,"Congressional District 3 (115th Congress), Wisconsin",55,3,Wisconsin,Wisconsin3,721847,52154,27175,155400,0.4239,727,38.4,26802.0,78813,569367,144645,100190100.0,19082777300,0.5030525859358008,0.4969474140641992,0.9352258858179088,0.012123067630675199,0.005233796081441081,0.020875614915626166,9.420278812546149e-05,0.008260753317531278,0.018186679448692036,0.025650865072515367,,2.7417716092385187,0.8902523980494078,0.10974760195059215,0.01649403358282409,0.34660088040778547,0.1545823507976863,0.010334891031545501,0.3179816963418035,0.18163380852987654,0.005637962519914767,0.025886857859792514,0.05191150821134467,0.08644828627828396,0.047443828748417856,0.05604960073919973,0.058520889773401384
2016,"Congressional District 4 (115th Congress), Wisconsin",55,4,Wisconsin,Wisconsin4,713297,41816,24156,131600,0.4922,814,32.8,24272.0,51537,295271,171925,314065400.0,16454998800,0.48133666621337257,0.5186633337866274,0.5029307567534982,0.3364054524272498,0.004172175124807759,0.04260357186417439,0.0001990755603906928,0.07315886650301347,0.040530101766865695,0.1680450078999351,,2.358390910032401,0.7331696034481908,0.2668303965518092,0.026898846181071707,0.3063023524692669,0.15652768929473113,0.01718391353253944,0.2795997061301744,0.1879687701049713,0.012007605313290863,0.03716740130626428,0.07107235931919823,0.053997405868752,0.006799456281970263,0.05274720688709504,0.11417780533463698
2016,"Congressional District 5 (115th Congress), Wisconsin",55,5,Wisconsin,Wisconsin5,722739,68162,37330,224200,0.4532,887,41.4,35150.0,41151,609527,150277,59473200.0,26465725700,0.49112888608474153,0.5088711139152585,0.9154134480082021,0.020591112420943105,0.00339818385336892,0.027334902364477356,0.0005050232518239641,0.012705831565751951,0.02005149853543257,0.05674524275014908,,2.9983378077340492,0.7713600274176043,0.2286399725823956,0.013799937457611287,0.27881315664431655,0.23356333229096019,0.010294433040227948,0.26464888630166367,0.24737660467538833,0.002779237947527571,0.06670177413789972,0.041845684504893864,0.07246073629769745,0.011020106177230305,0.07441751794499032,0.09832686491608364
2016,"Congressional District 6 (115th Congress), Wisconsin",55,6,Wisconsin,Wisconsin6,711318,57129,31307,160100,0.4421,716,41.8,30292.0,54789,586323,144547,94051800.0,22058541000,0.5029494543931124,0.4970505456068875,0.928047652386134,0.016207940752237394,0.004379194678048356,0.023920384413159797,8.294461830011331e-05,0.009530196058584206,0.017831687093536223,0.045227310429371954,,3.1454333074426644,0.8196925633568758,0.1803074366431242,0.021235163204747776,0.3508377951232099,0.16317652560959875,0.013845454142970413,0.35175503205786113,0.1981187891667371,0.0012441070973347743,0.03661823985375555,0.040006569575012765,0.07635207923551449,0.023820124666073018,0.054195112298407046,0.06572727372668008
2016,"Congressional District 7 (115th Congress), Wisconsin",55,7,Wisconsin,Wisconsin7,708541,51738,29417,155000,0.4466,693,44.6,27455.0,62638,588207,145482,122424600.0,20367298000,0.5037704240121602,0.4962295759878398,0.9339868829044473,0.007689039872075152,0.0222626495855568,0.016189606529473946,0.00022863885082161794,0.003915087482587458,0.01572809477503772,0.02263948028413317,,3.619921777705973,0.8646525435708948,0.13534745642910515,0.02065814108463174,0.3701884936375464,0.14300050772696982,0.014200594259704135,0.3261237198128714,0.168115438108484,0.004263466260115761,0.03206449738935765,0.05116079714919272,0.09216647081793987,0.04712761808238365,0.05942908224415602,0.06217064900828164
2016,"Congressional District 8 (115th Congress), Wisconsin",55,8,Wisconsin,Wisconsin8,728129,57888,30536,160500,0.4249,722,40.5,30535.0,47418,592193,158069,98611100.0,21889015600,0.5007244595394498,0.4992755404605503,0.8957808300452255,0.013581384617286222,0.0241056186472452,0.022176015513734517,0.00014695198240971037,0.019469077594766862,0.024740121599331987,0.05225585026829037,,3.06147386926827,0.8607613969546435,0.13923860304535648,0.016198481846320233,0.3557088147344038,0.1702817987013773,0.01250220661789224,0.3378773316595728,0.19185218602279192,0.0043286479062727735,0.03306510817774835,0.038448804502727835,0.0823552627368436,0.025227785496846854,0.06313381363745006,0.0741993691083731
2016,"Congressional District (at Large) (115th Congress), Wyoming",56,0,Wyoming,Wyoming0,585501,59882,30042,209500,0.436,840,37.2,29223.0,55167,472089,132053,72769900.0,16899807300,0.5093159533459379,0.49068404665406207,0.9202699909991614,0.01019639590709495,0.02253454733638371,0.010268129345637325,0.0007173343854237653,0.009875303372667168,0.026138298653631677,0.09609548062257793,,2.7195113885876037,0.9268339461918997,0.07316605380810032,0.013417629400527608,0.32008753044866933,0.1654082901240183,0.009973045822102426,0.26584594650632387,0.18201845324486834,0.0075310391847280035,0.03944631748895959,0.052666318438672304,0.10748445449406445,0.09880625767169826,0.03758219366235139,0.07379087080947065
2018,"Congressional District 1 (116th Congress), Alabama",1,1,Alabama,Alabama1,715346,46445,26561,152100,0.4824,844,40.3,25963.0,51049,420206,149607,226883800.0,17907552200,0.48164524579713874,0.5183547542028613,0.6709326675482913,0.27523883547262445,0.009774291042376697,0.014855748127479569,0.0002558202604054541,0.010751440561630316,0.018191196987192213,0.03374730549971622,,3.2432513589204626,0.8396259368431374,0.16037406315686262,0.024709849740910214,0.3624399894372752,0.15903827256159064,0.01610365891092148,0.3064951807968568,0.16308935477929892,0.005584688319080186,0.04794935758160994,0.060266623749362945,0.09379469359566264,0.01373759960834775,0.05577736686635198,0.09923621195531725
2018,"Congressional District 2 (116th Congress), Alabama",1,2,Alabama,Alabama2,678122,48290,25917,129700,0.4763,778,38.8,24810.0,48607,365687,143615,236334900.0,16457270400,0.48124968663455836,0.5187503133654416,0.6291994655828892,0.3214421593754516,0.004185087639097389,0.010974426430642274,3.834118344486685e-05,0.012030283636277839,0.0221302361521968,0.0367972134807601,,3.1213281845498697,0.8390669194862136,0.16093308051378644,0.022507755298874613,0.33510773953324463,0.14581352969270933,0.019721902889431417,0.31015992818058846,0.14001535505518478,0.006118184861532779,0.04067127344521224,0.06113853241197762,0.09952900848864357,0.01767031257875674,0.04330090655760133,0.08771070803660794
2018,"Congressional District 3 (116th Congress), Alabama",1,3,Alabama,Alabama3,708409,45832,25435,139500,0.4923,765,39.2,24200.0,62948,417307,142111,236814400.0,17050958700,0.4883351284356918,0.5116648715643082,0.6930840799594584,0.2596649675540542,0.0018350980859926963,0.018420149941629764,0.0,0.008880463122292348,0.018115241336572517,0.031199490689700442,,2.750556304602804,0.8665855503304942,0.13341444966950575,0.02561838235943447,0.34211269968826996,0.12508058177836257,0.021184342910072346,0.2903564527205072,0.13218055799543255,0.005482913248530941,0.0397900182592818,0.07928658377532388,0.09346393975914533,0.012511619386225005,0.04949688905776107,0.09075334332996343
2018,"Congressional District 4 (116th Congress), Alabama",1,4,Alabama,Alabama4,686297,45387,25159,124000,0.4792,657,40.5,23867.0,86878,496531,141398,243568500.0,16330810400,0.49009248182638127,0.5099075181736187,0.8612656036672169,0.07456101367192337,0.006398104610686044,0.004476196165799938,0.0009864533867990097,0.029632943171833768,0.022679685325740898,0.06517732118893133,,3.39168427817123,0.8906872130539343,0.10931278694606573,0.021407907425265188,0.3548608463591308,0.10689601040568725,0.01321481314560036,0.3196785629494304,0.11172633586711145,0.004777234667808675,0.03189860909536056,0.07738864601851893,0.07372493420109955,0.019373277105992265,0.03505008402656707,0.06456594425946566
2018,"Congressional District 5 (116th Congress), Alabama",1,5,Alabama,Alabama5,725634,57174,31702,167300,0.4658,766,39.5,29419.0,50380,481658,149081,166117700.0,22597094400,0.49477835933817876,0.5052216406618213,0.7440431402056684,0.18041188808683165,0.004303822588246967,0.01683355520827304,0.00022049683449231982,0.027505601997701322,0.026681495078786276,0.05336850257843486,,2.965679597108314,0.8545565534899757,0.14544344651002425,0.01467837633622772,0.27152725305851116,0.2209436276027796,0.01321259534219547,0.2658449420173583,0.21118656169268624,0.0049114089067690886,0.05817027306916662,0.04573863120219473,0.0984687040394927,0.007699699771396511,0.03800607619718394,0.15253463372707252
2018,"Congressional District 6 (116th Congress), Alabama",1,6,Alabama,Alabama6,713595,66835,35596,204600,0.4667,969,40.0,34484.0,51456,496827,151075,127166600.0,24658463400,0.4857685381764166,0.5142314618235834,0.7801343899550865,0.15310365123074013,0.0021188489269123242,0.0191747419754903,0.0007637385351635031,0.021936812898072436,0.022767816478534743,0.0469762260105522,,2.9739302378020223,0.835232627385681,0.164767372614319,0.0172339655576133,0.2524256551078187,0.23414862592332417,0.01152388346840972,0.2485227016297135,0.22322217420072898,0.003393146237284626,0.08914629194920594,0.052012115159349816,0.0743768567495109,0.011387868336207543,0.09954262577791108,0.11388768088775587
2018,"Congressional District 7 (116th Congress), Alabama",1,7,Alabama,Alabama7,660468,37123,21611,99700,0.4965,794,36.4,20682.0,31417,173940,129684,288625300.0,13174209200,0.4700030887189084,0.5299969112810916,0.3354303312196806,0.6311963637905242,0.002887346548205212,0.0075809880266719965,0.0003119000466335992,0.00898908047021203,0.013603989898072277,0.03529315576227766,,2.7517513857766245,0.8886130439910367,0.11138695600896333,0.023941309733441645,0.37322710691094035,0.10831361349795401,0.01666386977680819,0.30510991777143814,0.14491105890250042,0.008424447770974305,0.04073784981289745,0.08590647168208637,0.06546958323953829,0.011740707162284678,0.04646418857660925,0.08630628588697492
2018,"Congressional District (at Large) (116th Congress), Alaska",2,0,Alaska,Alaska0,737438,74346,35735,276100,0.4322,1177,34.9,33262.0,34474,430452,172603,129410400.0,24457350200,0.5193006056102344,0.48069939438976567,0.6435185059625351,0.03416829618218752,0.15102422169728166,0.06289477895090842,0.010791415685115224,0.013262131867356985,0.08434064965461503,0.07196401595795172,,2.817276553095414,0.8650831712298134,0.1349168287701866,0.010726321813499508,0.3094537881919054,0.16615267224112168,0.009823342417928456,0.25425599733024146,0.20462587013164818,0.009650046431365668,0.10411750858156456,0.0375563207944859,0.12612069994331235,0.04593818416341546,0.03187966532569432,0.08934577709395579
2018,"Congressional District 1 (116th Congress), Arizona",4,1,Arizona,Arizona1,770392,55444,24913,194100,0.4466,971,38.4,26292.0,58394,422648,164968,293357900.0,18446219400,0.5043484356016158,0.4956515643983842,0.654507056148039,0.02507684399630318,0.23490638532071983,0.015314281560556184,0.0015420720879759915,0.03147748159378602,0.03717587929261986,0.22991412164196928,,2.79148359900418,0.9066087638287148,0.09339123617128514,0.023787983817591514,0.2893408370832501,0.1461155561821735,0.018419334796184003,0.23779974675380852,0.14542387277918034,0.007075672067479823,0.043389476432954696,0.05454497976237107,0.09001208249896496,0.03619481033410594,0.04961063372717508,0.08440273616371756
2018,"Congressional District 2 (116th Congress), Arizona",4,2,Arizona,Arizona2,724747,53292,31413,196700,0.4661,879,40.9,28584.0,67656,504685,135359,139714200.0,22029092800,0.49379714576259026,0.5062028542374097,0.805895022676879,0.03928129402398354,0.018418841333596413,0.030031169497769565,0.0015715829110020463,0.055115785232639804,0.04968630432412966,0.29230062352793457,,3.2601772278070187,0.8810944850304496,0.11890551496955036,0.018723179238951372,0.22357989790315036,0.1868738432752344,0.016676331358704097,0.21494275091246062,0.20403112409843582,0.0052551716457387865,0.052949485705190695,0.05592185106340648,0.13556620209059234,0.010370623853385424,0.05530048827165775,0.12497980057223791
2018,"Congressional District 3 (116th Congress), Arizona",4,3,Arizona,Arizona3,798359,50291,21321,169900,0.4469,914,32.4,24847.0,112289,435981,197642,333102300.0,16061713400,0.5034151302859992,0.49658486971400084,0.7066983650212498,0.050363307734991404,0.05010903616042407,0.020975526047805563,0.0028571106482171552,0.12452793793268442,0.044468716454627556,0.6349687296066056,,2.3297543807686107,0.9212136787131452,0.07878632128685487,0.033391524893361224,0.3006348918789835,0.09849058778965399,0.026848394477512003,0.26470068723017076,0.11735081600880706,0.004711916156366318,0.0285681316145198,0.07343422021474179,0.06449249185497664,0.03306284011868866,0.05554821426426246,0.09878308085965186
2018,"Congressional District 4 (116th Congress), Arizona",4,4,Arizona,Arizona4,809426,52481,27078,217700,0.429,888,48.5,26517.0,83428,620643,143422,201271000.0,21264805500,0.5013626940572702,0.4986373059427298,0.8942361624163296,0.017601361952791238,0.014063052088764136,0.014428743331694312,0.0029008210756758493,0.02372792571525995,0.03304193341948492,0.1984727448834112,,4.010572788111657,0.8333927071935673,0.16660729280643274,0.03129754473574698,0.3044094881398252,0.12758385351643778,0.02667020236339228,0.2889470805641646,0.13350680345393373,0.0063328544600794075,0.02553540362734708,0.06194218374026009,0.1371988510644146,0.020732910927641974,0.06927251230332367,0.09927544286912497
2018,"Congressional District 5 (116th Congress), Arizona",4,5,Arizona,Arizona5,841344,78797,35951,299500,0.4238,1301,38.2,35939.0,49118,649022,211279,131282500.0,29413084600,0.4901954491860642,0.5098045508139358,0.8330623383538719,0.041853272858664234,0.012576306481058877,0.04935674349612049,0.0012254202799330594,0.026190238475581926,0.035735680054769514,0.17442092651757188,,2.5785190132652747,0.8478717616408423,0.15212823835915765,0.017536794454450198,0.19783801117910052,0.24805447108088255,0.014286938488696934,0.2052581966510703,0.2430699093355271,0.0032817511361996547,0.09069350613539225,0.03403517756199405,0.09094542985248578,0.005942803363793679,0.10640628636773025,0.1198300899642774
2018,"Congressional District 6 (116th Congress), Arizona",4,6,Arizona,Arizona6,783621,73608,46210,367500,0.4912,1184,42.7,38056.0,51161,608694,146555,124509900.0,35152768800,0.49373995847482394,0.5062600415251761,0.8462994228077093,0.034253803815875276,0.016209366517742633,0.0457351194008328,0.001069394515971369,0.023519022588725926,0.03291387035314265,0.1790368047819035,0.8046382735180256,3.7614257132643014,0.8291176156996545,0.17088238430034558,0.01717834535684652,0.17656266418345792,0.29990905368731136,0.01633098918843736,0.1786401245687418,0.2612619030657073,0.0028415818138763913,0.12271512935883015,0.03851940382452194,0.07418169646059311,0.004172754998970295,0.13236116150670288,0.1646816251679399
2018,"Congressional District 7 (116th Congress), Arizona",4,7,Arizona,Arizona7,854749,46053,20079,182600,0.4561,954,29.1,25450.0,131771,468320,243048,367202900.0,15800685300,0.49973968966328125,0.5002603103367187,0.7106238205601878,0.09671962178370493,0.03534253915476941,0.023184584012382582,0.00020590840117976154,0.09173102279148615,0.04219250329628932,0.6415462317007683,,2.3150863579678367,0.8881381075419563,0.11186189245804364,0.0415880861026208,0.2791750666579957,0.10387673148208364,0.03960460059972681,0.28110375597099974,0.10104830953016011,0.005880915506747517,0.02864195898215801,0.06789654070376125,0.04229699642932157,0.006784686581454847,0.0676589742665795,0.15152037722445577
